TA2ID;English
1140*10;Costal cartilage of tenth rib
1141;Bones of upper limb
1142;Bones of pectoral girdle
1143;Scapula
1144;Costal surface of scapula
1145;Subscapular fossa
1146;Posterior surface of scapula
1147;Spine of scapula
1148;Deltoid tubercle
1149;Spinoglenoid notch
1150;Supraspinous fossa
1151;Infraspinous fossa
1152;Acromion
1153;Clavicular facet
1154;Acromial angle
1155;Medial border of scapula
1156;Superior angle of scapula
1157;Superior border of scapula
1158;Scapular notch
1159;Coracoid process
1160;Lateral angle of scapula
1161;Glenoid process of scapula
1162;Glenoid fossa
1163;Supraglenoid tubercle
1164;Infraglenoid tubercle
1165;Neck of scapula
1166;Lateral border of scapula
1167;Inferior angle of scapula
1168;Clavicle
1169;Sternal end
1170;Sternal articular surface
1171;Impression for costoclavicular ligament
1172;Body of clavicle
1173;Groove for subclavius muscle
1174;Acromial end
1175;Acromial facet
1176;Tuberosity for coracoclavicular ligament
1177;Conoid tubercle
1178;Trapezoid line
1179;Bones of free part of upper limb
1180;Humerus
1181;Head of humerus
1182;Anatomical neck of humerus
1183;Surgical neck of humerus
1184;Greater tubercle
1185;Lesser tubercle
1186;Intertubercular sulcus
1187;Crest of greater tubercle
1188;Crest of lesser tubercle
1189;Body of humerus
1190;Anteromedial surface of humerus
1191;Anterior border of humerus
1192;Anterolateral surface of humerus
1193;Deltoid tuberosity
1194;Lateral border of humerus
1195;Lateral supracondylar ridge
1196;Posterior surface of humerus
1197;Radial groove
1198;Medial border of humerus
1199;Medial supracondylar ridge
1200;(Supracondylar process)
1201;Condyle of humerus
1202;Capitulum of humerus
1203;Trochlea of humerus
1204;Olecranon fossa
1205;Coronoid fossa
1206;Radial fossa
1207;Medial epicondyle of humerus
1208;Groove for ulnar nerve
1209;Lateral epicondyle of humerus
1210;Radius
1211;Head of radius
1212;Articular facet of head of radius
1213;Articular circumference of head of radius
1214;Neck of radius
1215;Body of radius
1216;Radial tuberosity
1217;Anterior surface of radius
1218;Interosseous border of radius
1219;Posterior surface of radius
1220;Posterior border of radius
1221;Lateral surface of radius
1222;Pronator tuberosity
1223;Anterior border of radius
1224;Suprastyloid crest
1225;Radial styloid process
1226;Dorsal radial tubercle
1227;Grooves for extensor tendons
1228;Ulnar notch
1229;Carpal articular surface
1230;Ulna
1231;Olecranon
1232;Coronoid process of ulna
1233;Tuberosity of ulna
1234;Radial notch
1235;Trochlear notch
1236;Sublime tubercle
1237;Body of ulna
1238;Supinator crest
1239;Anterior surface of ulna
1240;Interosseous border of ulna
1241;Posterior surface of ulna
1242;Posterior border of ulna
1243;Medial surface of ulna
1244;Anterior border of ulna
1245;Head of ulna
1246;Articular circumference of head of ulna
1247;Ulnar styloid process
1248;Bones of hand
1249;Carpal bones
1250;Scaphoid bone
1251;Tubercle of scaphoid bone
1252;Lunate bone
1253;Triquetrum bone
1254;Pisiform bone
1255;Trapezium bone
1256;Tubercle of trapezium bone
1257;Trapezoid bone
1258;Capitate bone
1259;Hamate bone
1260;Hook of hamate bone
1261;Carpal groove
1262;Accessory carpal bones
1263;(Os centrale)
1264;Metacarpal bones
1265;Metacarpal bone
1266;Metacarpal base
1267;Body of metacarpal bone
1268;Head of metacarpal bone
1265*1;First metacarpal bone
1265*2;Second metacarpal bone
1269;Third metacarpal bone
1265*4;Fourth metacarpal bone
1265*5;Fifth metacarpal bone
1270;Styloid process of third metacarpal bone
1271;Phalanges of hand
1272;Phalanx of hand
1273;Base of phalanx of hand
1274;Body of phalanx of hand
1275;Head of phalanx of hand
1276;Trochlea of phalanx of hand
1277;Proximal phalanx of hand
1277*1;Proximal phalanx of first finger of hand
1277*2;Proximal phalanx of second finger of hand
1277*3;Proximal phalanx of third finger of hand
1277*4;Proximal phalanx of fourth finger of hand
1277*5;Proximal phalanx of fifth finger of hand
1278;Middle phalanx of hand
1278*2;Middle phalanx of second finger of hand
1278*3;Middle phalanx of third finger of hand
1278*4;Middle phalanx of fourth finger of hand
1278*5;Middle phalanx of fifth finger of hand
1279;Distal phalanx of hand
1279*1;Distal phalanx of first finger of hand
1279*2;Distal phalanx of second finger of hand
1279*3;Distal phalanx of third finger of hand
1279*4;Distal phalanx of fourth finger of hand
1279*5;Distal phalanx of fifth finger of hand
1280;Tuberosity of distal phalanx of hand
1281;Sesamoid bones of hand
1282;Bony pelvis
1283;Cavity of bony pelvis
1284;Pubic arch
1285;Subpubic angle
1286;Greater pelvis
1287;Lesser pelvis
1288;Linea terminalis
1289;Pelvic inlet
1290;Pelvic outlet
1291;Axis of pelvis
1292;Transverse diameter
1293;Oblique diameter
1294;Conjugate diameters
1295;Anatomical conjugate
1296;Obstetrical conjugate
1297;Diagonal conjugate
1298;Straight conjugate
1299;Median conjugate
1300;External conjugate
1301;Interspinous distance
1302;Intercristal distance
1303;Intertrochanteric distance
1304;Pelvic inclination
1305;Bones of lower limb
1306;Bones of pelvic girdle
1307;Hip bone
1308;Acetabulum
1309;Acetabular margin
1310;Acetabular fossa
1311;Acetabular notch
1312;Lunate surface
1313;Ischiopubic ramus
1314;Obturator foramen
1315;Greater sciatic notch
1316;Greater sciatic foramen
1317;Ilium
1318;Body of ilium
1319;Supra-acetabular groove
1320;Arcuate line of ilium
1321;Ala of ilium
1322;Iliac crest
1323;Outer lip of iliac crest
1324;Iliac tubercle
1325;Intermediate zone
1326;Inner lip of iliac crest
1327;Anterior superior iliac spine
1328;Anterior inferior iliac spine
1329;Posterior superior iliac spine
1330;Posterior inferior iliac spine
1331;Iliac fossa
1332;Gluteal surface of ilium
1333;Anterior gluteal line
1334;Posterior gluteal line
1335;Inferior gluteal line
1336;Sacropelvic surface of ilium
1337;Auricular surface of ilium
1338;Iliac tuberosity
1339;Ischium
1340;Body of ischium
1341;Ramus of ischium
1342;Ischial tuberosity
1343;Ischial spine
1344;Lesser sciatic notch
1345;Lesser sciatic foramen
1346;Pubis
1347;Body of pubis
1348;Pubic tubercle
1349;Symphysial surface of pubis
1350;Pubic crest
1351;Superior pubic ramus
1352;Iliopubic eminence
1353;Pecten pubis
1354;Obturator crest
1355;Obturator groove
1356;Anterior obturator tubercle
1357;(Posterior obturator tubercle)
1358;Inferior pubic ramus
1359;Bones of free part of lower limb
1360;Femur
1361;Head of femur
1362;Fovea for ligament of head of femur
1363;Neck of femur
1364;Greater trochanter
1365;Trochanteric fossa
1366;Lesser trochanter
1367;(Third trochanter)
1368;Intertrochanteric line
1369;Intertrochanteric crest
1370;Quadrate tubercle
1371;Body of femur
1372;Linea aspera
1373;Lateral lip of linea aspera
1374;Medial lip of linea aspera
1375;Pectineal line of femur
1376;Gluteal tuberosity
1377;Popliteal surface of femur
1378;Medial supracondylar line
1379;Lateral supracondylar line
1380;Medial condyle of femur
1381;Medial epicondyle of femur
1382;Adductor tubercle
1383;Lateral condyle of femur
1384;Lateral epicondyle of femur
1385;Groove for popliteus muscle
1386;Patellar surface of femur
1387;Intercondylar fossa
1388;Intercondylar line
1389;Sesamoid bones of knee
1390;Patella
1391;Base of patella
1392;Apex of patella
1393;Articular surface of patella
1394;Anterior surface of patella
1395;(Fabella)
1396;(Cyamella)
1397;Tibia
1398;Tibial plateau
1399;Superior articular surfaces of tibia
1400;Articular surface of medial condyle
1401;Superior articular surface of lateral condyle
1402;Intercondylar area
1403;Anterior intercondylar area
1404;Posterior intercondylar area
1405;Intercondylar eminence
1406;Medial intercondylar tubercle
1407;Lateral intercondylar tubercle
1408;Medial condyle of tibia
1409;Lateral condyle of tibia
1410;Fibular articular facet
1411;Tubercle of iliotibial tract
1412;Body of tibia
1413;Tibial tuberosity
1414;Medial surface of tibia
1415;Medial border of tibia
1416;Posterior surface of tibia
1417;Soleal line
1418;Interosseous border of tibia
1419;Lateral surface of tibia
1420;Anterior border of tibia
1421;Medial malleolus
1422;Malleolar groove of tibia
1423;Articular facet of medial malleolus
1424;Posterior malleolus
1425;Fibular notch
1426;Inferior articular surface of tibia
1427;Fibula
1428;Head of fibula
1429;Articular facet of head of fibula
1430;Apex of head of fibula
1431;Neck of fibula
1432;Body of fibula
1433;Lateral surface of fibula
1434;Anterior border of fibula
1435;Medial surface of fibula
1436;Anteromedial surface of fibula
1437;Interosseous crest of fibula
1438;Posteromedial surface of fibula
1439;Medial border of fibula
1440;Posterior surface of fibula
1441;Posterior border of fibula
1442;Lateral malleolus
1443;Articular facet of lateral malleolus
1444;Malleolar fossa
1445;Malleolar groove of fibula
1446;Bones of foot
1447;Tarsal bones
1448;Talus
1449;Head of talus
1450;Navicular articular surface
1451;Facet for plantar calcaneonavicular ligament
1452;Facet for calcaneonavicular part of bifurcate ligament
1453;Anterior facet for calcaneus
1454;Neck of talus
1455;Middle facet for calcaneus
1456;Talar sulcus
1457;Body of talus
1458;Trochlea of talus
1459;Superior facet of talus
1460;Lateral malleolar facet
1461;Lateral process of talus
1462;Medial malleolar facet
1463;Posterior process of talus
1464;Groove for tendon of flexor hallucis longus of talus
1465;Lateral tubercle
1466;Medial tubercle
1467;Posterior calcaneal articular facet
1468;Calcaneus
1469;Calcaneal tuberosity
1470;Medial process of calcaneal tuberosity
1471;Lateral process of calcaneal tuberosity
1472;Calcaneal tubercle
1473;Sustentaculum tali
1474;Groove for tendon of flexor hallucis longus of calcaneus
1475;Calcaneal sulcus
1476;Tarsal sinus
1477;Anterior talar articular surface
1478;Middle talar articular surface
1479;Posterior talar articular surface
1480;Groove for tendon of fibularis longus muscle of calcaneus
1481;Fibular trochlea
1482;Articular surface for cuboid
1483;Anterior process of calcaneus
1484;Navicular bone
1485;Tuberosity of navicular bone
1486;Medial cuneiform bone
1487;Intermediate cuneiform bone
1488;Lateral cuneiform bone
1489;Cuboid bone
1490;Groove for tendon of fibularis longus muscle of cuboid bone
1491;Tuberosity of cuboid bone
1492;Calcaneal process
1493;Accessory tarsal bones
1494;(Os trigonum)
1495;Metatarsal bones
1496;Metatarsal bone
1497;Base of metatarsal bone
1498;Body of metatarsal bone
1499;Head of metatarsal bone
1500;First metatarsal bone
1501;Tuberosity of first metatarsal bone
1496*2;Second metatarsal bone
1496*3;Third metatarsal bone
1496*4;Fourth metatarsal bone
1502;Fifth metatarsal bone
1503;Tuberosity of fifth metatarsal bone
1504;Phalanges of foot
1505;Phalanx of foot
1506;Base of phalanx of foot
1507;Body of phalanx of foot
1508;Head of phalanx of foot
1509;Trochlea of phalanx of foot
1510;Proximal phalanx of foot
1510*1;Proximal phalanx of first finger of foot
1510*2;Proximal phalanx of second finger of foot
1510*3;Proximal phalanx of third finger of foot
1510*4;Proximal phalanx of fourth finger of foot
1510*5;Proximal phalanx of fifth finger of foot
1511;Middle phalanx of foot
1511*2;Middle phalanx of second finger of foot
1511*3;Middle phalanx of third finger of foot
1511*4;Middle phalanx of fourth finger of foot
1511*5;Middle phalanx of fifth finger of foot
1512;Distal phalanx of foot
1512*1;Distal phalanx of first finger of foot
1512*2;Distal phalanx of second finger of foot
1512*3;Distal phalanx of third finger of foot
1512*4;Distal phalanx of fourth finger of foot
1512*5;Distal phalanx of fifth finger of foot
1513;Tuberosity of distal phalanx of foot
1514;Sesamoid bones of foot
1515;Joints
1516;Joint
1517;Fibrous joints
1518;Syndesmoses
1519;Interosseous ligament
1520;Interosseous membrane
1521;Gomphosis
1522;Sutures
1523;Plane suture
1524;Limbous suture
1525;Serrate suture
1526;Denticulate suture
1527;Schindylesis
1528;Cartilaginous joints
1529;Synchondroses
1530;Epiphysial cartilage (part of joints)
1531;Symphysis
1532;Synostosis
1533;Synovial joint
1534;Articular cavity
1535;Synovial fluid
1536;Articular capsule
1537;Fibrous layer of articular capsule
1538;Synovial membrane of articular capsule
1539;Synovial fold
1540;Synovial villus
1541;Articular fibrocartilage
1542;Articular labrum
1543;Articular disc
1544;Meniscus
1545;Accessory ligaments
1546;Intracapsular ligament
1547;Capsular ligament
1548;Extracapsular ligament
1549;Articular recess
1550;Synarthrosis
1551;Amphiarthrosis
1552;Diarthrosis
1553;Simple joint
1554;Complex joint
1555;Plane joint
1556;Cylindrical joints
1557;Pivot joint
1558;Hinge joint
1559;Bicondylar joint
1560;Saddle joint
1561;Ellipsoid joint
1562;Ball and socket joint
1563;Joints of skull
1564;Cranial fibrous joints
1565;Cranial syndesmoses
1566;Pterygospinous ligament
1567;Stylohyoid ligament
1568;Sphenomandibular ligament
1569;Stylomandibular ligament
1570;Ligaments of auricle
1571;Anterior ligament of auricle
1572;Superior ligament of auricle
1573;Posterior ligament of auricle
1574;Cranial sutures
1575;Coronal suture
1576;Sagittal suture
1577;Lambdoid suture
1578;Occipitomastoid suture
1579;(Accessory occipital suture)
1580;Sphenofrontal suture
1581;Spheno-ethmoidal suture
1582;Sphenosquamous suture
1583;Sphenoparietal suture
1584;Squamous suture
1585;(Frontal suture)
1586;Parietomastoid suture
1587;(Squamomastoid suture)
1588;Frontonasal suture
1589;Fronto-ethmoidal suture
1590;Frontomaxillary suture
1591;Frontolacrimal suture
1592;Frontozygomatic suture
1593;Zygomaticomaxillary suture
1594;Ethmoidomaxillary suture
1595;Ethmoidolacrimal suture
1596;Sphenovomerine suture
1597;Sphenozygomatic suture
1598;Sphenomaxillary suture
1599;Temporozygomatic suture
1600;Internasal suture
1601;Nasomaxillary suture
1602;Lacrimomaxillary suture
1603;Lacrimoconchal suture
1604;Intermaxillary suture
1605;(Incisive suture)
1606;Palatomaxillary suture
1607;Palato-ethmoidal suture
1608;Median palatine suture
1609;Transverse palatine suture
1610;Dento-alveolar syndesmosis
1611;Periodontal ligament
1612;Cement
1613;Cranial cartilaginous joints
1614;Cranial synchondroses
1615;Spheno-occipital synchondrosis
1616;Sphenopetrosal synchondrosis
1617;Petro-occipital synchondrosis
1618;(Posterior intra-occipital synchondrosis)
1619;(Anterior intra-occipital synchondrosis)
1620;Spheno-ethmoidal synchondrosis
1621;Cranial synovial joints
1622;Temporomandibular joint
1623;Articular disc of temporomandibular joint
1624;Lateral temporomandibular ligament
1625;Medial temporomandibular ligament
1626;Superior synovial membrane of temporomandibular joint
1627;Inferior synovial membrane of temporomandibular joint
1628;Superior cavity of temporomandibular joint
1629;Inferior cavity of temporomandibular joint
1630;Atlanto-occipital joint
1631;Anterior atlanto-occipital membrane
1632;(Anterior atlanto-occipital ligament)
1633;Posterior atlanto-occipital membrane
1634;Lateral atlanto-occipital ligament
1635;Joints of auditory ossicles (part of skeletal system)
1636;Fibrous joints of auditory assicles
1637;Tympanostapedial syndesmosis
1638;Ligaments of auditory ossicles
1639;Anterior ligament of malleus
1640;Superior ligament of malleus
1641;Lateral ligament of malleus
1642;Superior ligament of incus
1643;Posterior ligament of incus
1644;Stapedial membrane
1645;Annular ligament of stapes
1646;Articulations of auditory ossicles
1647;Incudomallear joint
1648;Incudostapedial joint
1649;Laryngeal joints
1650;Fibrous joints of larynx
1651;Thyrohyoid membrane
1652;Median thyrohyoid ligament
1653;Lateral thyrohyoid ligament
1654;Ligaments of epiglottis
1655;Thyro-epiglottic ligament
1656;Hyo-epiglottic ligament
1657;Fibro-elastic membrane of larynx
1658;Quadrangular membrane
1659;Vestibular ligament
1660;Conus elasticus
1661;Vocal ligament
1662;Median cricothyroid ligament
1663;Cricotracheal ligament
1664;Synovial joints of larynx
1665;Cricothyroid joint
1666;Ceratocricoid ligament
1667;Crico-arytenoid joint
1668;Crico-arytenoid ligament
1669;Cricopharyngeal ligament
